Program	Code	Mnemonic	Summary	Severity	HelpLink
C/C++ Compiler	C2286		pointers to members of 'identifier' representation is already set to 'inheritance' ??? declaration ignored	Error	http://msdn.microsoft.com/en-us/library/9z8tbhb2.aspx
C/C++ Compiler	C2287		'class': inheritance representation: 'representation1' is less general than the required 'representation2'	Error	http://msdn.microsoft.com/en-us/library/9s7t2kws.aspx
C/C++ Compiler	C2292		'identifier': best case inheritance representation: 'representation1' declared but 'representation2' required	Error	http://msdn.microsoft.com/en-us/library/sehycyw0.aspx
C/C++ Compiler	C2296		'operator' : bad left operand	Error	http://msdn.microsoft.com/en-us/library/xe71wayt.aspx
C/C++ Compiler	C2297		'operator' : bad right operand	Error	http://msdn.microsoft.com/en-us/library/wzd88zhz.aspx
C/C++ Compiler	C2298		'operation' : illegal operation on pointer to member function expression	Error	http://msdn.microsoft.com/en-us/library/zkcy3ee2.aspx
C/C++ Compiler	C2299		'function' : behavior change: an explicit specialization can not be a copy constructor or copy assignment operator	Error	http://msdn.microsoft.com/en-us/library/wea79k49.aspx
C/C++ Compiler	C2307		pragma 'pragma' must be outside function if incremental compilation is enabled	Error	http://msdn.microsoft.com/en-us/library/33hay34c.aspx
C/C++ Compiler	C2308		concatenating mismatched strings	Error	http://msdn.microsoft.com/en-us/library/86888ehe.aspx
C/C++ Compiler	C2309		catch handler expected a parenthesized exception declaration	Error	http://msdn.microsoft.com/en-us/library/9y97tw1k.aspx
C/C++ Compiler	C2310		catch handlers must specify one type	Error	http://msdn.microsoft.com/en-us/library/6cz26kab.aspx
C/C++ Compiler	C2311		'exception' : is caught by '...' on line number	Error	http://msdn.microsoft.com/en-us/library/k918ys50.aspx
C/C++ Compiler	C2324		'identifier' : unexpected to the right of 'name'	Error	http://msdn.microsoft.com/en-us/library/316767ke.aspx
C/C++ Compiler	C2325		'type' : unexpected type to the right of 'name'	Error	http://msdn.microsoft.com/en-us/library/b62byz63.aspx
C/C++ Compiler	C2327		'symbol' : is not a type name, static, or enumerator	Error	http://msdn.microsoft.com/en-us/library/ac27ea0d.aspx
C/C++ Compiler	C2332		'typedef' : missing tag name	Error	http://msdn.microsoft.com/en-us/library/3ys51zwc.aspx
C/C++ Compiler	C2333		'function' : error in function declaration; skipping function body	Error	http://msdn.microsoft.com/en-us/library/04zzt2ae.aspx
C/C++ Compiler	C2334		unexpected token(s) preceding ': or {'; skipping apparent function body	Error	http://msdn.microsoft.com/en-us/library/f0swb231.aspx
C/C++ Compiler	C2341		'section name' : segment must be defined using #pragma data_seg, code_seg or section prior to use	Error	http://msdn.microsoft.com/en-us/library/6bbcxwh4.aspx
C/C++ Compiler	C2346		'function' cannot be compiled as native: reason	Error	http://msdn.microsoft.com/en-us/library/efwx464a.aspx
C/C++ Compiler	C2347		'__w64' : cannot be used with type 'type'	Error	http://msdn.microsoft.com/en-us/library/k13xt55k.aspx
C/C++ Compiler	C2348		'type name' : is not a C-style aggregate, cannot be exported in embedded-IDL	Error	http://msdn.microsoft.com/en-us/library/hx2x9eaz.aspx
C/C++ Compiler	C2349		'function' cannot be compiled as managed: 'reason'; use #pragma unmanaged	Error	http://msdn.microsoft.com/en-us/library/1z5x01h6.aspx
C/C++ Compiler	C2351		obsolete C++ constructor initialization syntax	Error	http://msdn.microsoft.com/en-us/library/z4shs260.aspx
C/C++ Compiler	C2352		'class::function' : illegal call of non-static member function	Error	http://msdn.microsoft.com/en-us/library/2x426hte.aspx
C/C++ Compiler	C2353		exception specification is not allowed	Error	http://msdn.microsoft.com/en-us/library/7tfey5a9.aspx
C/C++ Compiler	C2356		initialization segment must not change during translation unit	Error	http://msdn.microsoft.com/en-us/library/de2k3f99.aspx
C/C++ Compiler	C2357		'identifier' : must be a function of type 'type'	Error	http://msdn.microsoft.com/en-us/library/2wew3c63.aspx
C/C++ Compiler	C2360		initialization of 'identifier' is skipped by 'case' label	Error	http://msdn.microsoft.com/en-us/library/61af7cx3.aspx
C/C++ Compiler	C2361		initialization of 'identifier' is skipped by 'default' label	Error	http://msdn.microsoft.com/en-us/library/dfbz90h6.aspx
C/C++ Compiler	C2362		initialization of 'identifier' is skipped by 'goto label'	Error	http://msdn.microsoft.com/en-us/library/s6s80d9f.aspx
C/C++ Compiler	C2364		'type': illegal type for custom attribute	Error	http://msdn.microsoft.com/en-us/library/kaayhhek.aspx
C/C++ Compiler	C2372		'identifier' : redefinition; different types of indirection	Error	http://msdn.microsoft.com/en-us/library/d947bzc0.aspx
C/C++ Compiler	C2379		formal parameter number has different type when promoted	Error	http://msdn.microsoft.com/en-us/library/y249b242.aspx
C/C++ Compiler	C2380		type(s) preceding 'identifier' (constructor with return type, or illegal redefinition of current class-name?)	Error	http://msdn.microsoft.com/en-us/library/2bcktt82.aspx
C/C++ Compiler	C2381		'function' : redefinition; __declspec(noreturn) differs	Error	http://msdn.microsoft.com/en-us/library/5fs830ft.aspx
C/C++ Compiler	C2383		'symbol' : default-arguments are not allowed on this symbol	Error	http://msdn.microsoft.com/en-us/library/y81x4ttb.aspx
C/C++ Compiler	C2385		ambiguous access of 'member'	Error	http://msdn.microsoft.com/en-us/library/42a01w2f.aspx
C/C++ Compiler	C2387		'type' : ambiguous base class	Error	http://msdn.microsoft.com/en-us/library/x74565xx.aspx
C/C++ Compiler	C2390		'identifier' : incorrect storage class 'specifier'	Error	http://msdn.microsoft.com/en-us/library/s4xdyafd.aspx
C/C++ Compiler	C2391		'identifier' : 'friend' cannot be used during type definition	Error	http://msdn.microsoft.com/en-us/library/3ek44hty.aspx
C/C++ Compiler	C2393		'symbol' : per-appdomain symbol cannot be allocated in segment 'segment'	Error	http://msdn.microsoft.com/en-us/library/h5k1aww9.aspx
C/C++ Compiler	C2400		inline assembler syntax error in 'context'; found 'token'	Error	http://msdn.microsoft.com/en-us/library/w77ed359.aspx
C/C++ Compiler	C2405		illegal short forward reference with offset	Error	http://msdn.microsoft.com/en-us/library/sc1ft471.aspx
C/C++ Compiler	C2410		'identifier' : ambiguous member name in 'context'	Error	http://msdn.microsoft.com/en-us/library/eb333w8d.aspx
C/C++ Compiler	C2411		'identifier' : illegal struct/union member in 'context'	Error	http://msdn.microsoft.com/en-us/library/c309fb6w.aspx
C/C++ Compiler	C2412		'label' : case-insensitive label redefined	Error	http://msdn.microsoft.com/en-us/library/hekeb1wd.aspx
C/C++ Compiler	C2413		'token' : illegal align size	Error	http://msdn.microsoft.com/en-us/library/468ef8w2.aspx
C/C++ Compiler	C2414		illegal number of operands	Error	http://msdn.microsoft.com/en-us/library/he38btss.aspx
C/C++ Compiler	C2415		improper operand type	Error	http://msdn.microsoft.com/en-us/library/2ee921w0.aspx
C/C++ Compiler	C2418		cannot delete browser file: filename	Error	http://msdn.microsoft.com/en-us/library/5ec7b6ta.aspx
C/C++ Compiler	C2421		PTR operator used with register in 'context'	Error	http://msdn.microsoft.com/en-us/library/d1k45cat.aspx
C/C++ Compiler	C2422		illegal segment override in 'operand'	Error	http://msdn.microsoft.com/en-us/library/xc6c953f.aspx
C/C++ Compiler	C2423		'number' : illegal scale	Error	http://msdn.microsoft.com/en-us/library/6s43wk24.aspx
C/C++ Compiler	C2425		'token' :non-constant expression in 'context'	Error	http://msdn.microsoft.com/en-us/library/3f5dfb89.aspx
C/C++ Compiler	C2426		'token' : illegal operator in 'context'	Error	http://msdn.microsoft.com/en-us/library/h1406ch6.aspx
C/C++ Compiler	C2427		'class' : cannot define class in this scope	Error	http://msdn.microsoft.com/en-us/library/10het5hx.aspx
C/C++ Compiler	C2428		'operation' : not allowed on operand of type 'bool'	Error	http://msdn.microsoft.com/en-us/library/59hx2hk5.aspx
C/C++ Compiler	C2430		more than one index register in 'identifier'	Error	http://msdn.microsoft.com/en-us/library/9ha641fc.aspx
C/C++ Compiler	C2431		illegal index register in 'identifier'	Error	http://msdn.microsoft.com/en-us/library/20txcb5a.aspx
C/C++ Compiler	C2432		illegal reference to 16-bit data in 'identifier'	Error	http://msdn.microsoft.com/en-us/library/5zyca2kh.aspx
C/C++ Compiler	C2433		'identifier' : 'modifier' not permitted on data declarations	Error	http://msdn.microsoft.com/en-us/library/9e7xa3fx.aspx
C/C++ Compiler	C2434		'symbol' : a symbol declared with __declspec(process) cannot be dynamically initialized in /clr:pure mode	Error	http://msdn.microsoft.com/en-us/library/ms173572.aspx
C/C++ Compiler	C2435		'var' : dynamic initialization requires managed CRT, cannot compile with /clr:safe	Error	http://msdn.microsoft.com/en-us/library/kfsx0az9.aspx
C/C++ Compiler	C2436		'identifier' : member function or nested class in constructor initializer list	Error	http://msdn.microsoft.com/en-us/library/8d2yf0xw.aspx
C/C++ Compiler	C2437		'identifier' : already initialized	Error	http://msdn.microsoft.com/en-us/library/xhze21a2.aspx
C/C++ Compiler	C2438		'identifier' : cannot initialize static class data via constructor	Error	http://msdn.microsoft.com/en-us/library/6zsbd2cw.aspx
C/C++ Compiler	C2439		'identifier' : member could not be initialized	Error	http://msdn.microsoft.com/en-us/library/td1e65xd.aspx
C/C++ Compiler	C2440		'conversion' : cannot convert from 'type1' to 'type2'	Error	http://msdn.microsoft.com/en-us/library/sy5tsf8z.aspx
C/C++ Compiler	C2441		'variable' : a symbol declared with __declspec(process) must be const in /clr:pure mode	Error	http://msdn.microsoft.com/en-us/library/ms173573.aspx
C/C++ Compiler	C2443		operand size conflict	Error	http://msdn.microsoft.com/en-us/library/8xdbkfk1.aspx
C/C++ Compiler	C2446		'operator' : no conversion from 'type1' to 'type2'	Error	http://msdn.microsoft.com/en-us/library/kf96f2za.aspx
C/C++ Compiler	C2447		'{' : missing function header (old-style formal list?)	Error	http://msdn.microsoft.com/en-us/library/s95fcz9b.aspx
C/C++ Compiler	C2448		'identifier' : function-style initializer appears to be a function definition	Error	http://msdn.microsoft.com/en-us/library/s611x42d.aspx
C/C++ Compiler	C2449		found '{' at file scope (missing function header?)	Error	http://msdn.microsoft.com/en-us/library/93az0868.aspx
C/C++ Compiler	C2450		switch expression of type 'type' is illegal	Error	http://msdn.microsoft.com/en-us/library/kdtytxhd.aspx
C/C++ Compiler	C2451		conditional expression of type 'type' is illegal	Error	http://msdn.microsoft.com/en-us/library/9yb20073.aspx
C/C++ Compiler	C2452		'type' : invalid source type for safe_cast	Error	http://msdn.microsoft.com/en-us/library/eyt158fe.aspx
C/C++ Compiler	C2457		'macro': predefined macro cannot appear outside of a function body	Error	http://msdn.microsoft.com/en-us/library/wf23ee66.aspx
C/C++ Compiler	C2458		'identifier' : redefinition within definition	Error	http://msdn.microsoft.com/en-us/library/ek2sw394.aspx
C/C++ Compiler	C2459		'identifier' : is being defined; cannot add as an anonymous member	Error	http://msdn.microsoft.com/en-us/library/0dzs21hk.aspx
C/C++ Compiler	C2460		'identifier1' : uses 'identifier2', which is being defined	Error	http://msdn.microsoft.com/en-us/library/1kf0205c.aspx
C/C++ Compiler	C2461		'class' : constructor syntax missing formal parameters	Error	http://msdn.microsoft.com/en-us/library/77e603b6.aspx
C/C++ Compiler	C2462		'identifier' : cannot define a type in a 'new-expression'	Error	http://msdn.microsoft.com/en-us/library/h22b32y9.aspx
C/C++ Compiler	C2464		'identifier' : cannot use 'new' to allocate a reference	Error	http://msdn.microsoft.com/en-us/library/27eh2w6f.aspx
C/C++ Compiler	C2466		cannot allocate an array of constant size 0	Error	http://msdn.microsoft.com/en-us/library/6zxfydcs.aspx
C/C++ Compiler	C2467		illegal declaration of anonymous 'user-defined-type'	Error	http://msdn.microsoft.com/en-us/library/xe8wx5hc.aspx
C/C++ Compiler	C2470		'function' : looks like a function definition, but there is no parameter list; skipping apparent body	Error	http://msdn.microsoft.com/en-us/library/4k954cff.aspx
C/C++ Compiler	C2471		cannot update program database 'file'	Error	http://msdn.microsoft.com/en-us/library/zww6zdh7.aspx
C/C++ Compiler	C2477		'member' : static data member cannot be initialized via derived class	Error	http://msdn.microsoft.com/en-us/library/7faetbyx.aspx
C/C++ Compiler	C2479		'identifier' : 'allocate( )' is only valid for data items of static extent	Error	http://msdn.microsoft.com/en-us/library/ce6zdyt1.aspx
C/C++ Compiler	C2480		'identifier' : 'thread' is only valid for data items of static extent	Error	http://msdn.microsoft.com/en-us/library/43hc6806.aspx
C/C++ Compiler	C2482		'identifier' : dynamic initialization of 'thread' data not allowed	Error	http://msdn.microsoft.com/en-us/library/s2b5styy.aspx
C/C++ Compiler	C2483		'identifier' : object with constructor or destructor cannot be declared 'thread'	Error	http://msdn.microsoft.com/en-us/library/9zxe5aww.aspx
C/C++ Compiler	C2486		'__LOCAL_SIZE' only allowed in function with the 'naked' attribute	Error	http://msdn.microsoft.com/en-us/library/7xs5fyb4.aspx
C/C++ Compiler	C2487		'identifier' : member of dll interface class may not be declared with dll interface	Error	http://msdn.microsoft.com/en-us/library/t72ahzw1.aspx
C/C++ Compiler	C2488		'identifier' : 'naked' can only be applied to non-member function definitions	Error	http://msdn.microsoft.com/en-us/library/fb181t7t.aspx
C/C++ Compiler	C2489		'identifier' : initialized auto or register variable not allowed at function scope in 'naked' function	Error	http://msdn.microsoft.com/en-us/library/s5dy4w1x.aspx
C/C++ Compiler	C2490		'keyword' not allowed in function with 'naked' attribute	Error	http://msdn.microsoft.com/en-us/library/f7b20yec.aspx
C/C++ Compiler	C2491		'identifier' : definition of dllimport function not allowed	Error	http://msdn.microsoft.com/en-us/library/62688esh.aspx
C/C++ Compiler	C2492		'variable' : 'thread' data may not have dll interface	Error	http://msdn.microsoft.com/en-us/library/40a45kxx.aspx
C/C++ Compiler	C2493		illegal form of __based	Error	http://msdn.microsoft.com/en-us/library/y2t6b4at.aspx
C/C++ Compiler	C2494		'keyword' cannot be called from within a filter expression or __finally/finally block	Error	http://msdn.microsoft.com/en-us/library/455e25ha.aspx
C/C++ Compiler	C2495		'identifier' : 'nothrow' can only be applied to function declarations or definitions	Error	http://msdn.microsoft.com/en-us/library/07kw9b73.aspx
C/C++ Compiler	C2496		'identifier' : 'selectany' can only be applied to data items with external linkage	Error	http://msdn.microsoft.com/en-us/library/b5xy0sw2.aspx
C/C++ Compiler	C2498		'function' : 'novtable' can only be applied to class declarations or definitions	Error	http://msdn.microsoft.com/en-us/library/f8wcw2s4.aspx
C/C++ Compiler	C2499		'class' : a class cannot be its own base class	Error	http://msdn.microsoft.com/en-us/library/0zt643bf.aspx
C/C++ Compiler	C2500		'identifier1' : 'identifier2' is already a direct base class	Error	http://msdn.microsoft.com/en-us/library/5sfdza34.aspx
C/C++ Compiler	C2502		'identifier' : too many access modifiers on the base class	Error	http://msdn.microsoft.com/en-us/library/ys12sd6w.aspx
C/C++ Compiler	C2503		'class' : base classes cannot contain zero-sized arrays	Error	http://msdn.microsoft.com/en-us/library/9k6zaewd.aspx
C/C++ Compiler	C2504		'class' : base class undefined	Error	http://msdn.microsoft.com/en-us/library/dw443zc0.aspx
C/C++ Compiler	C2505		'symbol' : '__declspec(modifer)' can only be applied to declarations or definitions of global objects or static data members	Error	http://msdn.microsoft.com/en-us/library/ex41kf64.aspx
C/C++ Compiler	C2506		'member' : '__declspec(modifier)' cannot be applied to this symbol	Error	http://msdn.microsoft.com/en-us/library/ms173575.aspx
C/C++ Compiler	C2507		'identifier' : too many virtual modifiers on the base class	Error	http://msdn.microsoft.com/en-us/library/tdycssx2.aspx
C/C++ Compiler	C2509		'identifier' : member function not declared in 'class'	Error	http://msdn.microsoft.com/en-us/library/cch459kz.aspx
C/C++ Compiler	C2511		'identifier' : overloaded member function not found in 'class'	Error	http://msdn.microsoft.com/en-us/library/20fs9x81.aspx
C/C++ Compiler	C2512		'identifier' : no appropriate default constructor available	Error	http://msdn.microsoft.com/en-us/library/9zkz8dx6.aspx
